subjects,number_student,rooms,num_seat,day,section
9,39,1,43,1,1
2,37,1,43,1,2
4,37,2,49,1,2
7,35,1,43,1,3
5,30,2,49,1,3
10,27,1,43,1,4
6,25,2,49,1,4
3,24,2,49,2,1
1,23,1,43,2,2
8,22,1,43,2,3
