subjects,number_student,rooms,num_seat,day,section
3,36,2,36,1,1
7,40,3,48,1,1
5,32,1,33,1,2
14,35,4,35,1,2
16,36,2,36,1,2
9,40,3,48,1,2
2,34,4,35,1,3
18,36,2,36,1,3
19,40,3,48,1,3
10,30,1,33,1,4
8,34,4,35,1,4
20,29,2,36,1,4
11,39,3,48,1,4
12,27,1,33,2,1
17,27,2,36,2,1
1,38,3,48,2,1
4,37,3,48,2,2
13,26,1,33,2,3
6,25,4,35,2,3
15,22,2,36,2,3
