subjects,number_student,rooms,num_seat,day,section
20,25,4,25,1,1
19,33,1,33,1,1
3,40,2,47,1,1
7,24,4,25,1,2
18,32,1,33,1,2
16,36,3,36,1,2
9,39,2,47,1,2
8,23,4,25,1,3
6,31,1,33,1,3
10,35,3,36,1,3
1,37,2,47,1,3
15,34,3,36,1,4
2,37,2,47,1,4
14,30,1,33,2,1
13,28,3,36,2,1
4,37,2,47,2,1
17,26,1,33,2,2
5,20,3,36,2,2
12,37,2,47,2,2
11,20,4,25,2,3
