subjects,number_student,rooms,num_seat,day,section
10,23,1,23,1,1
2,27,2,27,1,1
25,33,3,33,1,1
3,37,4,37,1,1
5,40,5,45,1,1
13,23,1,23,1,2
17,32,3,33,1,2
15,37,4,37,1,2
8,40,6,43,1,2
19,40,5,45,1,2
6,22,1,23,1,3
11,26,2,27,1,3
26,32,3,33,1,3
14,36,4,37,1,3
21,40,6,43,1,3
23,40,5,45,1,3
9,21,1,23,1,4
18,26,2,27,1,4
4,30,3,33,1,4
20,36,4,37,1,4
7,39,6,43,1,4
1,38,5,45,1,4
16,21,1,23,2,1
24,26,2,27,2,1
27,28,3,33,2,1
29,35,6,43,2,1
22,34,5,45,2,1
30,21,1,23,2,2
28,25,2,27,2,2
12,20,3,33,2,2
