subjects,number_student,rooms,num_seat,day,section
13,23,2,23,1,1
18,23,6,26,1,1
25,35,3,35,1,1
1,40,4,49,1,1
20,40,5,50,1,1
3,22,6,26,1,2
2,34,3,35,1,2
5,39,4,49,1,2
11,39,5,50,1,2
7,22,2,23,1,3
15,21,6,26,1,3
17,34,3,35,1,3
28,39,4,49,1,3
8,38,5,50,1,3
21,21,1,22,1,4
22,21,2,23,1,4
23,21,6,26,1,4
24,34,3,35,1,4
26,34,4,49,1,4
4,33,5,50,1,4
10,32,3,35,2,1
30,32,4,49,2,2
14,31,5,50,2,2
19,31,3,35,2,3
27,31,5,50,2,3
9,29,3,35,2,4
16,29,4,49,2,4
12,28,5,50,2,4
29,28,5,50,3,1
6,27,3,35,3,2
