subjects,number_student,rooms,num_seat,day,section
17,40,1,43,1,1
18,40,3,44,1,1
9,38,2,47,1,1
11,38,4,48,1,1
4,37,2,47,1,2
20,37,4,48,1,2
8,36,1,43,1,3
16,36,2,47,1,3
1,33,4,48,1,3
10,31,1,43,1,4
5,30,3,44,1,4
15,29,2,47,1,4
14,26,4,48,1,4
6,25,1,43,2,1
19,25,3,44,2,1
7,24,4,48,2,1
2,22,1,43,2,2
3,22,3,44,2,2
13,22,4,48,2,2
12,21,1,43,2,3
