subjects,number_student,rooms,num_seat,day,section
7,23,2,25,1,1
6,38,1,39,1,1
10,34,1,39,1,2
8,20,2,25,1,3
3,33,1,39,1,3
1,32,1,39,1,4
4,32,1,39,2,1
5,31,1,39,2,2
9,28,1,39,2,3
2,26,1,39,2,4
