subjects,number_student,rooms,num_seat,day,section
10,40,2,44,1,1
1,25,1,26,1,2
5,39,2,44,1,2
3,25,1,26,1,3
8,39,2,44,1,3
6,24,1,26,1,4
2,35,2,44,1,4
7,24,1,26,2,2
9,28,2,44,2,2
4,22,1,26,2,3
