subjects,number_student,rooms,num_seat,day,section
11,22,1,22,1,1
23,22,4,22,1,1
9,39,5,43,1,1
18,39,3,46,1,1
29,20,4,22,1,2
7,38,2,38,1,2
14,38,5,43,1,2
28,38,6,43,1,2
24,36,3,46,1,2
5,35,2,38,1,3
21,35,5,43,1,3
30,35,3,46,1,3
20,34,2,38,1,4
25,33,5,43,1,4
6,32,6,43,1,4
8,32,3,46,1,4
4,31,2,38,2,1
3,30,5,43,2,1
26,30,2,38,2,2
13,28,6,43,2,2
16,28,2,38,2,3
22,28,5,43,2,3
10,27,3,46,2,3
17,27,2,38,2,4
1,26,5,43,2,4
2,25,6,43,2,4
12,25,3,46,2,4
15,24,2,38,3,1
27,24,3,46,3,1
19,23,5,43,3,2
