subjects,number_student,rooms,num_seat,day,section
7,40,2,40,1,1
3,32,1,32,1,2
9,36,2,40,1,2
14,36,3,50,1,2
6,31,1,32,1,3
10,31,2,40,1,3
1,28,3,50,1,3
16,28,1,32,1,4
4,27,2,40,1,4
11,25,3,50,1,4
13,23,2,40,2,1
12,22,1,32,2,2
8,21,2,40,2,2
15,21,3,50,2,2
2,20,2,40,2,3
5,20,3,50,2,3
