subjects,number_student,rooms,num_seat,day,section
2,20,5,20,1,1
1,36,4,36,1,1
5,40,3,47,1,1
10,26,6,27,1,2
17,32,2,32,1,2
8,36,4,36,1,2
12,26,6,27,1,3
23,32,2,32,1,3
13,35,4,36,1,3
27,40,1,45,1,3
6,39,3,47,1,3
26,26,6,27,1,4
4,31,2,32,1,4
20,35,4,36,1,4
16,37,1,45,1,4
18,37,3,47,1,4
25,34,4,36,2,1
22,31,1,45,2,1
21,24,6,27,2,2
28,31,4,36,2,2
7,30,1,45,2,2
9,29,3,47,2,2
24,24,6,27,2,3
19,29,4,36,2,3
3,28,1,45,2,3
14,28,3,47,2,3
15,23,6,27,2,4
11,22,2,32,2,4
29,22,4,36,2,4
30,22,1,45,2,4
