subjects,number_student,rooms,num_seat,day,section
1,28,1,28,1,1
4,39,3,39,1,1
9,31,2,31,1,2
7,38,3,39,1,2
12,28,1,28,1,3
11,31,2,31,1,3
16,38,3,39,1,3
5,23,1,28,1,4
8,30,2,31,1,4
3,37,3,39,1,4
6,22,1,28,2,1
14,33,3,39,2,1
10,22,1,28,2,2
2,32,3,39,2,2
13,29,2,31,2,3
15,32,3,39,2,3
