subjects,number_student,rooms,num_seat,day,section
6,28,3,28,1,1
18,30,4,30,1,1
20,31,1,31,1,1
13,40,6,49,1,1
15,28,3,28,1,2
10,29,5,29,1,2
14,29,2,30,1,2
29,31,1,31,1,2
7,39,6,49,1,2
16,27,3,28,1,3
30,29,2,30,1,3
1,26,4,30,1,3
5,24,1,31,1,3
8,39,6,49,1,3
9,24,3,28,1,4
19,24,5,29,1,4
24,24,2,30,1,4
3,23,4,30,1,4
27,22,1,31,1,4
25,39,6,49,1,4
23,21,3,28,2,1
26,39,6,49,2,1
22,38,6,49,4,1
21,36,6,49,4,3
28,36,6,49,4,4
11,35,6,49,5,2
17,35,6,49,5,3
4,34,6,49,5,4
12,34,6,49,6,2
2,33,6,49,6,3
