subjects,number_student,rooms,num_seat,day,section
16,33,2,35,1,1
13,37,1,38,1,1
4,36,1,38,1,2
10,40,3,50,1,2
1,32,2,35,1,3
12,36,1,38,1,3
11,39,3,50,1,3
7,32,2,35,1,4
8,28,1,38,1,4
6,27,3,50,1,4
15,25,1,38,2,1
5,24,3,50,2,1
2,23,1,38,2,2
3,22,2,35,2,3
14,22,1,38,2,3
9,21,3,50,2,3
