subjects,number_student,rooms,num_seat,day,section
10,31,1,32,1,1
8,40,3,42,1,1
2,26,1,32,1,2
7,39,3,42,1,2
6,38,2,43,1,2
3,25,1,32,1,3
14,38,3,42,1,3
13,37,2,43,1,3
16,37,3,42,1,4
15,36,2,43,1,4
1,35,3,42,2,1
11,33,2,43,2,1
4,24,3,42,2,2
12,23,1,32,2,3
5,22,3,42,2,3
9,22,2,43,2,3
