subjects,number_student,rooms,num_seat,day,section
14,40,4,43,1,1
17,39,1,45,1,1
18,22,2,22,1,2
6,33,3,33,1,2
7,35,4,43,1,2
9,33,1,45,1,2
3,21,2,22,1,3
15,33,3,33,1,3
4,32,4,43,1,3
16,21,2,22,1,4
5,32,3,33,1,4
2,30,4,43,1,4
13,30,1,45,1,4
12,29,3,33,2,1
11,28,3,33,2,2
10,27,4,43,2,2
8,24,1,45,2,2
1,20,2,22,2,3
19,24,3,33,2,3
20,24,4,43,2,3
